organic_modifier_percentage,organic_modifier,additive,additive_concentration_mM,pH_aq,name,logIE,instrument,source,in_model_190714,logIE_pred,error_abs,viscosity,surface_tension,polarity_index,pH.aq.,NH4,SPLIT,solvent,SMILES
50,MeCN,ammonium bicarbonate,10,7.8,3-methoxycatechol,-0.75,Agilent XCT,ESI,TRUE,-0.521746777,0.228253223,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,COc1cccc(c1O)O
50,MeCN,ammonium bicarbonate,10,7.8,4-methoxypyridine,2.41,Agilent XCT,ESI,TRUE,1.992218344,0.417781656,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,COc1ccncc1
50,MeCN,ammonium bicarbonate,10,7.8,phthalic acid,1.67,Agilent XCT,ESI,TRUE,1.214737549,0.455262451,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,c1ccc(c(c1)C(=O)O)C(=O)O
50,MeCN,ammonium bicarbonate,10,7.8,4-aminophenol,0.47,Agilent XCT,ESI,TRUE,0.960192735,0.490192735,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,c1cc(ccc1N)O
50,MeCN,ammonium bicarbonate,10,7.8,indazole,1.08,Agilent XCT,ESI,TRUE,1.188819437,0.108819437,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,c1ccc2c(c1)cn[nH]2
50,MeCN,ammonium bicarbonate,10,7.8,2-acetamido-5-nitrothiazole,1.15,Agilent XCT,ESI,TRUE,0.742365981,0.407634019,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,CC(=Nc1ncc(N(=O)=O)s1)O
50,MeCN,ammonium bicarbonate,10,7.8,AMPA,-0.51,Agilent XCT,ESI,TRUE,-0.29236252,0.21763748,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,C(N)P(=O)(O)O
50,MeCN,ammonium bicarbonate,10,7.8,aldicarb-sulfone,2.24,Agilent XCT,ESI,TRUE,1.855517442,0.384482558,0.842467752,30.026945,8,7.8,1,FALSE,MeCN/10 mM NH4HCO3 50/50,CC(C)(/C=N/OC(=NC)O)S(=O)(=O)C
50,MeCN,ammonium bicarbonate,10,7.8,thiophanate-methyl,3.43,Agilent XCT,ESI,TRUE,3.174139405,0.255860595,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,COC(=NC(=Nc1ccccc1N=C(N=C(O)OC)S)S)O
50,MeCN,ammonium bicarbonate,10,7.8,bifenthrin,-0.22,Agilent XCT,ESI,TRUE,0.006793882,0.226793882,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,Cc1c(cccc1c1ccccc1)COC(=O)C1C(/C=C(/C(F)(F)F)\Cl)C1(C)C
50,MeCN,ammonium bicarbonate,10,7.8,phenthoate,2.45,Agilent XCT,ESI,TRUE,2.285506262,0.164493738,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,CCOC(=O)C(c1ccccc1)SP(=S)(OC)OC
50,MeCN,ammonium bicarbonate,10,7.8,p-anisaldehyde,0.11,Agilent XCT,ESI,TRUE,0.632564912,0.522564912,0.842467752,30.026945,8,7.8,1,FALSE,MeCN/10 mM NH4HCO3 50/50,COc1ccc(cc1)C=O
50,MeCN,ammonium bicarbonate,10,7.8,4-hydroxybenzaldehyde,0.34,Agilent XCT,ESI,TRUE,0.771224683,0.431224683,0.842467752,30.026945,8,7.8,1,FALSE,MeCN/10 mM NH4HCO3 50/50,c1cc(ccc1C=O)O
50,MeCN,ammonium bicarbonate,10,7.8,cinnamic acid,-0.23,Agilent XCT,ESI,TRUE,0.03178675,0.26178675,0.842467752,30.026945,8,7.8,1,FALSE,MeCN/10 mM NH4HCO3 50/50,c1ccc(cc1)/C=C/C(=O)O
50,MeCN,ammonium bicarbonate,10,7.8,scopolamine,3.23,Agilent XCT,ESI,TRUE,3.499717712,0.269717712,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,CN1[C@@H]2CC(C[C@H]1[C@H]1[C@@H]2O1)OC(=O)[C@H](CO)c1ccccc1
50,MeCN,ammonium bicarbonate,10,7.8,cyanophenphos,2.82,Agilent XCT,ESI,TRUE,2.473983543,0.346016457,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,CCOP(=S)(c1ccccc1)Oc1ccc(cc1)C#N
50,MeCN,ammonium bicarbonate,10,7.8,metamitrone,3.21,Agilent XCT,ESI,TRUE,3.068009189,0.141990811,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,Cc1nnc(c2ccccc2)c(=O)n1N
50,MeCN,ammonium bicarbonate,10,7.8,isoproturon,3.57,Agilent XCT,ESI,TRUE,3.459590691,0.110409309,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,CC(C)c1ccc(cc1)NC(=O)N(C)C
50,MeCN,ammonium bicarbonate,10,7.8,alachlor,2.31,Agilent XCT,ESI,TRUE,2.427611328,0.117611328,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,CCc1cccc(CC)c1N(COC)C(=O)CCl
50,MeCN,ammonium bicarbonate,10,7.8,normetanephrine,0.81,Agilent XCT,ESI,TRUE,0.974599311,0.164599311,0.842467752,30.026945,8,7.8,1,TRUE,MeCN/10 mM NH4HCO3 50/50,COc1cc(ccc1O)C(CN)O
50,MeCN,ammonium bicarbonate,10,7.8,tetraconazole,2.93,Agilent XCT,ESI,TRUE,3.132843187,0.202843187,0.842467752,30.026945,8,7.8,1,FALSE,MeCN/10 mM NH4HCO3 50/50,c1cc(C(Cn2cncn2)COC(C(F)F)(F)F)c(cc1Cl)Cl
90,MeCN,oxalic acid,1,2.09,terfenadine,4.598483173,Thermo LTQ,ESI,TRUE,4.848752398,0.250269225,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CC(C)(C)c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O
90,MeCN,oxalic acid,1,2.09,loperamide,4.919574267,Thermo LTQ,ESI,TRUE,5.018333075,0.098758808,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)C(=O)C(CCN1CCC(CC1)(c1ccc(cc1)Cl)O)(c1ccccc1)c1ccccc1
90,MeCN,oxalic acid,1,2.09,amitriptyline,4.575548095,Thermo LTQ,ESI,TRUE,4.633312264,0.057764169,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)CCC=C1c2ccccc2CCc2ccccc12
90,MeCN,oxalic acid,1,2.09,buspirone,4.254457,Thermo LTQ,ESI,TRUE,4.478926342,0.224469342,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C1CCC2(C1)CC(=O)N(CCCCN1CCN(CC1)c1ncccn1)C(=O)C2
90,MeCN,oxalic acid,1,2.09,propanolol,4.070976375,Thermo LTQ,ESI,TRUE,4.128601945,0.05762557,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1cccc2ccccc12)O
90,MeCN,oxalic acid,1,2.09,aripiprazole,3.990703602,Thermo LTQ,ESI,TRUE,3.89833737,0.092366232,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CCOc1ccc2CCC(=Nc2c1)O)CN1CCN(CC1)c1cccc(c1Cl)Cl
90,MeCN,oxalic acid,1,2.09,amiodarone,4.50674286,Thermo LTQ,ESI,TRUE,4.683501852,0.176758992,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCCCc1c(c2ccccc2o1)C(=O)c1cc(c(c(c1)I)OCCN(CC)CC)I
90,MeCN,oxalic acid,1,2.09,haloperidol,4.598483173,Thermo LTQ,ESI,TRUE,4.568704962,0.029778211,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CC(=O)c1ccc(cc1)F)CN1CCC(CC1)(c1ccc(cc1)Cl)O
90,MeCN,oxalic acid,1,2.09,ketoconazole,4.242989461,Thermo LTQ,ESI,TRUE,3.750753458,0.492236003,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1COC(Cn2ccnc2)(c2ccc(cc2Cl)Cl)O1
90,MeCN,oxalic acid,1,2.09,trazodone,4.220054383,Thermo LTQ,ESI,TRUE,4.264407657,0.044353274,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,c1ccn2c(c1)nn(CCCN1CCN(CC1)c1cccc(c1)Cl)c2=O
90,MeCN,oxalic acid,1,2.09,tetraethylammonium,4.39206747,Thermo LTQ,ESI,TRUE,4.409355871,0.017288401,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC[N+](CC)(CC)CC
90,MeCN,oxalic acid,1,2.09,fluoxetine,3.76135282,Thermo LTQ,ESI,TRUE,3.160729037,0.600623783,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F
90,MeCN,oxalic acid,1,2.09,quinine,2.798079537,Thermo LTQ,ESI,TRUE,2.864427203,0.066347666,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C=CC1CN2CCC1CC2C(c1ccnc2ccc(cc12)OC)O
90,MeCN,oxalic acid,1,2.09,atenolol,3.187975866,Thermo LTQ,ESI,TRUE,3.30318841,0.115212544,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1ccc(cc1)CC(=N)O)O
90,MeCN,oxalic acid,1,2.09,lincomycin,3.073300475,Thermo LTQ,ESI,TRUE,3.217464521,0.144164046,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCCC1CC(C(=NC(C(C)O)C2C(C(C(C(O2)SC)O)O)O)O)N(C)C1
90,MeCN,oxalic acid,1,2.09,pyridine,3.210910944,Thermo LTQ,ESI,TRUE,2.060478472,1.150432472,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,c1ccncc1
90,MeCN,oxalic acid,1,2.09,progesterone,3.096235553,Thermo LTQ,ESI,TRUE,3.154082335,0.057846782,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
90,MeCN,oxalic acid,1,2.09,testosterone,3.222378483,Thermo LTQ,ESI,TRUE,3.345215751,0.122837268,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC12CCC(=O)C=C1CCC1C3CCC(C3(C)CCC21)O
90,MeCN,oxalic acid,1,2.09,norfloxacin,2.694871685,Thermo LTQ,ESI,TRUE,2.805095589,0.110223904,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCn1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C(=O)O
90,MeCN,oxalic acid,1,2.09,caffeine,2.717806763,Thermo LTQ,ESI,TRUE,2.660758417,0.057048346,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,Cn1cnc2c1c(=O)n(C)c(=O)n2C
90,MeCN,oxalic acid,1,2.09,terfenadine,4.986017236,Thermo LTQ,HESI-II,TRUE,4.848752398,0.137264838,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)(C)c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O
90,MeCN,oxalic acid,1,2.09,loperamide,5.282668147,Thermo LTQ,HESI-II,TRUE,5.018333075,0.264335072,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CN(C)C(=O)C(CCN1CCC(CC1)(c1ccc(cc1)Cl)O)(c1ccccc1)c1ccccc1
90,MeCN,oxalic acid,1,2.09,amitriptyline,4.974607585,Thermo LTQ,HESI-II,TRUE,4.633312264,0.341295321,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)CCC=C1c2ccccc2CCc2ccccc12
90,MeCN,oxalic acid,1,2.09,buspirone,4.689366324,Thermo LTQ,HESI-II,TRUE,4.478926342,0.210439982,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C1CCC2(C1)CC(=O)N(CCCCN1CCN(CC1)c1ncccn1)C(=O)C2
90,MeCN,oxalic acid,1,2.09,propanolol,4.358486462,Thermo LTQ,HESI-II,TRUE,4.128601945,0.229884517,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1cccc2ccccc12)O
90,MeCN,oxalic acid,1,2.09,aripiprazole,4.004787299,Thermo LTQ,HESI-II,TRUE,3.89833737,0.106449929,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,C(CCOc1ccc2CCC(=Nc2c1)O)CN1CCN(CC1)c1cccc(c1Cl)Cl
90,MeCN,oxalic acid,1,2.09,amiodarone,4.871920731,Thermo LTQ,HESI-II,TRUE,4.683501852,0.188418879,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCCCc1c(c2ccccc2o1)C(=O)c1cc(c(c(c1)I)OCCN(CC)CC)I
90,MeCN,oxalic acid,1,2.09,haloperidol,4.917559333,Thermo LTQ,HESI-II,TRUE,4.568704962,0.348854371,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CC(=O)c1ccc(cc1)F)CN1CCC(CC1)(c1ccc(cc1)Cl)O
90,MeCN,oxalic acid,1,2.09,ketoconazole,4.655137373,Thermo LTQ,HESI-II,TRUE,3.750753458,0.904383915,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1COC(Cn2ccnc2)(c2ccc(cc2Cl)Cl)O1
90,MeCN,oxalic acid,1,2.09,trazodone,4.814872479,Thermo LTQ,HESI-II,TRUE,4.264407657,0.550464822,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,c1ccn2c(c1)nn(CCCN1CCN(CC1)c1cccc(c1)Cl)c2=O
90,MeCN,oxalic acid,1,2.09,tetraethylammonium,4.461173316,Thermo LTQ,HESI-II,TRUE,4.409355871,0.051817445,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC[N+](CC)(CC)CC
90,MeCN,oxalic acid,1,2.09,fluoxetine,4.061835551,Thermo LTQ,HESI-II,TRUE,3.160729037,0.901106514,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F
90,MeCN,oxalic acid,1,2.09,quinine,3.924919746,Thermo LTQ,HESI-II,TRUE,2.864427203,1.060492543,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,C=CC1CN2CCC1CC2C(c1ccnc2ccc(cc12)OC)O
90,MeCN,oxalic acid,1,2.09,atenolol,3.468533729,Thermo LTQ,HESI-II,TRUE,3.30318841,0.165345319,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1ccc(cc1)CC(=N)O)O
90,MeCN,oxalic acid,1,2.09,lincomycin,3.514172331,Thermo LTQ,HESI-II,TRUE,3.217464521,0.29670781,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCCC1CC(C(=NC(C(C)O)C2C(C(C(C(O2)SC)O)O)O)O)N(C)C1
90,MeCN,oxalic acid,1,2.09,pyridine,2.726906451,Thermo LTQ,HESI-II,TRUE,2.060478472,0.666427979,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,c1ccncc1
90,MeCN,oxalic acid,1,2.09,progesterone,3.365846875,Thermo LTQ,HESI-II,TRUE,3.154082335,0.21176454,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
90,MeCN,oxalic acid,1,2.09,testosterone,3.616859185,Thermo LTQ,HESI-II,TRUE,3.345215751,0.271643434,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC12CCC(=O)C=C1CCC1C3CCC(C3(C)CCC21)O
90,MeCN,oxalic acid,1,2.09,norfloxacin,3.137653867,Thermo LTQ,HESI-II,TRUE,2.805095589,0.332558278,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CCn1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C(=O)O
90,MeCN,oxalic acid,1,2.09,caffeine,2.920870509,Thermo LTQ,HESI-II,TRUE,2.660758417,0.260112092,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,Cn1cnc2c1c(=O)n(C)c(=O)n2C
90,MeCN,oxalic acid,1,2.09,terfenadine,4.075212347,Sciex API4000,TurboSpray,TRUE,4.848752398,0.773540051,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CC(C)(C)c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O
90,MeCN,oxalic acid,1,2.09,loperamide,4.960600744,Sciex API4000,TurboSpray,TRUE,5.018333075,0.057732331,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)C(=O)C(CCN1CCC(CC1)(c1ccc(cc1)Cl)O)(c1ccccc1)c1ccccc1
90,MeCN,oxalic acid,1,2.09,amitriptyline,4.596742499,Sciex API4000,TurboSpray,TRUE,4.633312264,0.036569765,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)CCC=C1c2ccccc2CCc2ccccc12
90,MeCN,oxalic acid,1,2.09,buspirone,4.135855388,Sciex API4000,TurboSpray,TRUE,4.478926342,0.343070954,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,C1CCC2(C1)CC(=O)N(CCCCN1CCN(CC1)c1ncccn1)C(=O)C2
90,MeCN,oxalic acid,1,2.09,propanolol,4.147983996,Sciex API4000,TurboSpray,TRUE,4.128601945,0.019382051,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1cccc2ccccc12)O
90,MeCN,oxalic acid,1,2.09,aripiprazole,4.099469563,Sciex API4000,TurboSpray,TRUE,3.89833737,0.201132193,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CCOc1ccc2CCC(=Nc2c1)O)CN1CCN(CC1)c1cccc(c1Cl)Cl
90,MeCN,oxalic acid,1,2.09,amiodarone,4.608871107,Sciex API4000,TurboSpray,TRUE,4.683501852,0.074630745,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCCCc1c(c2ccccc2o1)C(=O)c1cc(c(c(c1)I)OCCN(CC)CC)I
90,MeCN,oxalic acid,1,2.09,haloperidol,4.560356674,Sciex API4000,TurboSpray,TRUE,4.568704962,0.008348288,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CC(=O)c1ccc(cc1)F)CN1CCC(CC1)(c1ccc(cc1)Cl)O
90,MeCN,oxalic acid,1,2.09,ketoconazole,3.577939412,Sciex API4000,TurboSpray,TRUE,3.750753458,0.172814046,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1COC(Cn2ccnc2)(c2ccc(cc2Cl)Cl)O1
90,MeCN,oxalic acid,1,2.09,trazodone,4.402684768,Sciex API4000,TurboSpray,TRUE,4.264407657,0.138277111,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,c1ccn2c(c1)nn(CCCN1CCN(CC1)c1cccc(c1)Cl)c2=O
90,MeCN,oxalic acid,1,2.09,tetraethylammonium,4.693771364,Sciex API4000,TurboSpray,TRUE,4.409355871,0.284415493,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC[N+](CC)(CC)CC
90,MeCN,oxalic acid,1,2.09,fluoxetine,3.298981424,Sciex API4000,TurboSpray,TRUE,3.160729037,0.138252387,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F
90,MeCN,oxalic acid,1,2.09,quinine,2.935123179,Sciex API4000,TurboSpray,TRUE,2.864427203,0.070695976,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C=CC1CN2CCC1CC2C(c1ccnc2ccc(cc12)OC)O
90,MeCN,oxalic acid,1,2.09,atenolol,3.347495857,Sciex API4000,TurboSpray,TRUE,3.30318841,0.044307447,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1ccc(cc1)CC(=N)O)O
90,MeCN,oxalic acid,1,2.09,lincomycin,3.420267506,Sciex API4000,TurboSpray,TRUE,3.217464521,0.202802985,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCCC1CC(C(=NC(C(C)O)C2C(C(C(C(O2)SC)O)O)O)O)N(C)C1
90,MeCN,oxalic acid,1,2.09,pyridine,3.311110032,Sciex API4000,TurboSpray,TRUE,2.060478472,1.25063156,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,c1ccncc1
90,MeCN,oxalic acid,1,2.09,progesterone,3.480910546,Sciex API4000,TurboSpray,TRUE,3.154082335,0.326828211,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
90,MeCN,oxalic acid,1,2.09,testosterone,3.614325236,Sciex API4000,TurboSpray,TRUE,3.345215751,0.269109485,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC12CCC(=O)C=C1CCC1C3CCC(C3(C)CCC21)O
90,MeCN,oxalic acid,1,2.09,norfloxacin,2.777451272,Sciex API4000,TurboSpray,TRUE,2.805095589,0.027644317,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CCn1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C(=O)O
90,MeCN,oxalic acid,1,2.09,caffeine,2.777451272,Sciex API4000,TurboSpray,TRUE,2.660758417,0.116692855,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,Cn1cnc2c1c(=O)n(C)c(=O)n2C
90,MeCN,oxalic acid,1,2.09,terfenadine,4.694668137,Waters Synapt G.2,Z-spray,TRUE,4.848752398,0.154084261,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)(C)c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O
90,MeCN,oxalic acid,1,2.09,loperamide,5.057487923,Waters Synapt G.2,Z-spray,TRUE,5.018333075,0.039154848,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)C(=O)C(CCN1CCC(CC1)(c1ccc(cc1)Cl)O)(c1ccccc1)c1ccccc1
90,MeCN,oxalic acid,1,2.09,amitriptyline,4.309859274,Waters Synapt G.2,Z-spray,TRUE,4.633312264,0.32345299,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CN(C)CCC=C1c2ccccc2CCc2ccccc12
90,MeCN,oxalic acid,1,2.09,buspirone,3.694165092,Waters Synapt G.2,Z-spray,TRUE,4.478926342,0.78476125,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,C1CCC2(C1)CC(=O)N(CCCCN1CCN(CC1)c1ncccn1)C(=O)C2
90,MeCN,oxalic acid,1,2.09,propanolol,3.837094098,Waters Synapt G.2,Z-spray,TRUE,4.128601945,0.291507847,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1cccc2ccccc12)O
90,MeCN,oxalic acid,1,2.09,aripiprazole,3.518252468,Waters Synapt G.2,Z-spray,TRUE,3.89833737,0.380084902,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CCOc1ccc2CCC(=Nc2c1)O)CN1CCN(CC1)c1cccc(c1Cl)Cl
90,MeCN,oxalic acid,1,2.09,amiodarone,4.166930267,Waters Synapt G.2,Z-spray,TRUE,4.683501852,0.516571585,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CCCCc1c(c2ccccc2o1)C(=O)c1cc(c(c(c1)I)OCCN(CC)CC)I
90,MeCN,oxalic acid,1,2.09,haloperidol,4.155935728,Waters Synapt G.2,Z-spray,TRUE,4.568704962,0.412769234,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C(CC(=O)c1ccc(cc1)F)CN1CCC(CC1)(c1ccc(cc1)Cl)O
90,MeCN,oxalic acid,1,2.09,ketoconazole,3.056481832,Waters Synapt G.2,Z-spray,TRUE,3.750753458,0.694271626,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1COC(Cn2ccnc2)(c2ccc(cc2Cl)Cl)O1
90,MeCN,oxalic acid,1,2.09,trazodone,3.892066793,Waters Synapt G.2,Z-spray,TRUE,4.264407657,0.372340864,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,c1ccn2c(c1)nn(CCCN1CCN(CC1)c1cccc(c1)Cl)c2=O
90,MeCN,oxalic acid,1,2.09,tetraethylammonium,3.947039488,Waters Synapt G.2,Z-spray,TRUE,4.409355871,0.462316383,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CC[N+](CC)(CC)CC
90,MeCN,oxalic acid,1,2.09,fluoxetine,2.01200063,Waters Synapt G.2,Z-spray,TRUE,3.160729037,1.148728407,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F
90,MeCN,oxalic acid,1,2.09,quinine,2.671672968,Waters Synapt G.2,Z-spray,TRUE,2.864427203,0.192754235,0.44,31.28,6.24,2.09,0,TRUE,MeCN/10 mM oxalic acid 90/10,C=CC1CN2CCC1CC2C(c1ccnc2ccc(cc12)OC)O
90,MeCN,oxalic acid,1,2.09,atenolol,2.803607436,Waters Synapt G.2,Z-spray,TRUE,3.30318841,0.499580974,0.44,31.28,6.24,2.09,0,FALSE,MeCN/10 mM oxalic acid 90/10,CC(C)NCC(COc1ccc(cc1)CC(=N)O)O
